CF_Scaffold_ID,CF_Scaffold_SMILES,NATx_SMILES,NATx_ID,Substructure_SMILES,Chemotype
F313,C1CCOC1,COc1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCC2CCCCC2)cc1,NAT6-282357,C1CCOC1,6
F313,C1CCOC1,CC(C)CCN[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccc(C(C)C)cc1,NAT6-282367,C1CCOC1,6
F313,C1CCOC1,CC(C)c1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCc2ccc(N(C)C)cc2)cc1,NAT6-282373,C1CCOC1,6
F313,C1CCOC1,CC(C)c1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCC2CCCCC2)cc1,NAT6-282374,C1CCOC1,6
F313,C1CCOC1,CCNC(=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NCc1ccccc1,NAT6-282398,C1CCOC1,6
F313,C1CCOC1,CCNC(=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NCC1CCCCC1,NAT6-282408,C1CCOC1,6
F313,C1CCOC1,CCNC(=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NCc1cccc(C#N)c1,NAT6-282409,C1CCOC1,6
F313,C1CCOC1,CCNC(=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NCc1ccccn1,NAT6-282412,C1CCOC1,6
F313,C1CCOC1,CN(C)c1ccc(NC(=S)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)Nc2cccc(C(F)(F)F)c2)cc1,NAT6-292532,C1CCOC1,6
F313,C1CCOC1,COC(=O)c1cccc(C(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)Nc2cccc(C(F)(F)F)c2)c1,NAT6-292533,C1CCOC1,6
F313,C1CCOC1,O=C(Nc1cccc(C(F)(F)F)c1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)c1cncnc1,NAT6-292537,C1CCOC1,6
F313,C1CCOC1,CN(C)c1ccc(NC(=S)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)Nc2cccc3ccccc23)cc1,NAT6-292540,C1CCOC1,6
F313,C1CCOC1,CN(C)c1ccc(NC(=S)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,NAT6-292556,C1CCOC1,6
F313,C1CCOC1,COC(=O)c1cccc(C(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)Nc2ccc(Oc3ccccc3)cc2)c1,NAT6-292557,C1CCOC1,6
F313,C1CCOC1,O=C(Nc1ccc(Oc2ccccc2)cc1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)c1ccccn1,NAT6-292558,C1CCOC1,6
F313,C1CCOC1,O=C(Nc1ccc(Oc2ccccc2)cc1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)c1cnccn1,NAT6-292559,C1CCOC1,6
F313,C1CCOC1,O=C(Nc1ccc(Oc2ccccc2)cc1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)c1cncnc1,NAT6-292561,C1CCOC1,6
F313,C1CCOC1,Cc1noc(C)c1C(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccc(Oc2ccccc2)cc1,NAT6-292562,C1CCOC1,6
F313,C1CCOC1,COc1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=S)Nc2ccc(N(C)C)cc2)cc1,NAT6-292580,C1CCOC1,6
F313,C1CCOC1,CC(C)c1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)c2cncnc2)cc1,NAT6-292593,C1CCOC1,6
F313,C1CCOC1,Cc1noc(C)c1C(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccc(C(C)C)cc1,NAT6-292594,C1CCOC1,6
F313,C1CCOC1,CCNC(=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=S)Nc1ccc(N(C)C)cc1,NAT6-292604,C1CCOC1,6
F313,C1CCOC1,CCNC(=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)c1cccc(C(=O)OC)c1,NAT6-292605,C1CCOC1,6
F313,C1CCOC1,CCNC(=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)c1ccccn1,NAT6-292606,C1CCOC1,6
F313,C1CCOC1,CC(=O)c1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=S)Nc2ccc(N(C)C)cc2)cc1,NAT6-292660,C1CCOC1,6
F313,C1CCOC1,CC(=O)c1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)C2CCN(c3nccc(C(F)(F)F)n3)CC2)cc1,NAT6-292664,C1CCOC1,6
F313,C1CCOC1,O=C(N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1)c1ccccc1,NAT6-304368,C1CCOC1,6
F313,C1CCOC1,COc1ccc(C(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OCc2ccccc2)cc1,NAT6-304369,C1CCOC1,6
F313,C1CCOC1,CN(C)c1ccc(C(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OCc2ccccc2)cc1,NAT6-304370,C1CCOC1,6
F313,C1CCOC1,O=C(N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1)c1ccc(C(F)(F)F)cc1,NAT6-304371,C1CCOC1,6
F313,C1CCOC1,O=C(N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1)c1cccs1,NAT6-304373,C1CCOC1,6
F313,C1CCOC1,O=C(N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1)C1CC1,NAT6-304377,C1CCOC1,6
F313,C1CCOC1,Cc1ccc(C(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OCc2ccccc2)cc1,NAT6-304383,C1CCOC1,6
F313,C1CCOC1,O=C(N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1)C1CCC1,NAT6-304385,C1CCOC1,6
F313,C1CCOC1,O=C(Nc1ccccc1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1,NAT6-304388,C1CCOC1,6
F313,C1CCOC1,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1,NAT6-304392,C1CCOC1,6
F313,C1CCOC1,O=C(Nc1ccc(Oc2ccccc2)cc1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1,NAT6-304395,C1CCOC1,6
F313,C1CCOC1,CC(C)c1ccc(NC(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OCc2ccccc2)cc1,NAT6-304397,C1CCOC1,6
F313,C1CCOC1,N#Cc1cccc(NC(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OCc2ccccc2)c1,NAT6-304398,C1CCOC1,6
F313,C1CCOC1,COc1ccc(NC(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OCc2ccccc2)cc1,NAT6-304405,C1CCOC1,6
F313,C1CCOC1,O=C(NCc1ccccc1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1,NAT6-304411,C1CCOC1,6
F313,C1CCOC1,CC(=O)Nc1ccc(S(=O)(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OCc2ccccc2)cc1,NAT6-304413,C1CCOC1,6
F313,C1CCOC1,COc1ccc(OC)c(S(=O)(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OCc2ccccc2)c1,NAT6-304414,C1CCOC1,6
F313,C1CCOC1,S=C(Nc1cccc2ccccc12)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1,NAT6-304423,C1CCOC1,6
F313,C1CCOC1,S=C(Nc1ccc(Cl)cc1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1,NAT6-304424,C1CCOC1,6
F313,C1CCOC1,COc1cc(NC(=S)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OCc2ccccc2)cc(OC)c1,NAT6-304426,C1CCOC1,6
F313,C1CCOC1,N#Cc1cccc(NC(=S)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OCc2ccccc2)c1,NAT6-304428,C1CCOC1,6
F313,C1CCOC1,COC(=O)c1cccc(NC(=S)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OCc2ccccc2)c1,NAT6-304429,C1CCOC1,6
F313,C1CCOC1,S=C(Nc1ccccc1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1,NAT6-304430,C1CCOC1,6
F313,C1CCOC1,S=C(NC1CCCCC1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1,NAT6-304432,C1CCOC1,6
F313,C1CCOC1,CC(C)(C)c1ccnc(N(Cc2ccccc2)[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OCc2ccccc2)n1,NAT6-346376,C1CCOC1,6
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(Nc4ccccc4)nc3[C@@H](C)[C@H]21,NAT5-247493,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(Nc4cccnc4)nc3[C@@H](C)[C@H]21,NAT5-247494,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(Nc4ccc(O)cc4)nc3[C@@H](C)[C@H]21,NAT5-247495,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NCCc4ccccn4)nc3[C@@H](C)[C@H]21,NAT5-247498,C1CCOC1,15
F313,C1CCOC1,CCCCNc1nc2c(s1)C[C@]1(C)CC[C@@H]3[C@H](OC(=O)[C@H]3C)[C@H]1[C@@H]2C,NAT5-247499,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(Nc4ccc(F)cc4)nc3[C@@H](C)[C@H]21,NAT5-247500,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(Nc4ccc(C(F)(F)F)cc4)nc3[C@@H](C)[C@H]21,NAT5-247501,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(Nc4ccc(C(=O)O)cc4)nc3[C@@H](C)[C@H]21,NAT5-247504,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)CCC(=O)O)nc3[C@@H](C)[C@H]21,NAT5-250330,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)COCC(=O)O)nc3[C@@H](C)[C@H]21,NAT5-250331,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)CC(C)(C)C)nc3[C@@H](C)[C@H]21,NAT5-250346,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)C4CCCCC4)nc3[C@@H](C)[C@H]21,NAT5-250347,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)C4CC4)nc3[C@@H](C)[C@H]21,NAT5-250348,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)c4c(F)cccc4F)nc3[C@@H](C)[C@H]21,NAT5-250349,C1CCOC1,15
F313,C1CCOC1,COCC(=O)Nc1nc2c(s1)C[C@]1(C)CC[C@@H]3[C@H](OC(=O)[C@H]3C)[C@H]1[C@@H]2C,NAT5-250353,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)COc4ccccc4)nc3[C@@H](C)[C@H]21,NAT5-250355,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)c4ccc(N(C)C)cc4)nc3[C@@H](C)[C@H]21,NAT5-250365,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)c4ccc(F)c(Cl)c4)nc3[C@@H](C)[C@H]21,NAT5-250366,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)c4c(Cl)cccc4Cl)nc3[C@@H](C)[C@H]21,NAT5-250369,C1CCOC1,15
F313,C1CCOC1,C=CCNC(=O)Nc1nc2c(s1)C[C@]1(C)CC[C@@H]3[C@H](OC(=O)[C@H]3C)[C@H]1[C@@H]2C,NAT5-250375,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)NC4CCCCC4)nc3[C@@H](C)[C@H]21,NAT5-250380,C1CCOC1,15
F313,C1CCOC1,CC(C)NC(=O)Nc1nc2c(s1)C[C@]1(C)CC[C@@H]3[C@H](OC(=O)[C@H]3C)[C@H]1[C@@H]2C,NAT5-250383,C1CCOC1,15
F313,C1CCOC1,COc1cc(NC(=O)Nc2nc3c(s2)C[C@]2(C)CC[C@@H]4[C@H](OC(=O)[C@H]4C)[C@H]2[C@@H]3C)cc(OC)c1,NAT5-250407,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NS(=O)(=O)c4ccc(Cl)cc4)nc3[C@@H](C)[C@H]21,NAT5-250411,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NS(=O)(=O)c4ccc(F)cc4)nc3[C@@H](C)[C@H]21,NAT5-250413,C1CCOC1,15
F313,C1CCOC1,COc1ccc(S(=O)(=O)Nc2nc3c(s2)C[C@]2(C)CC[C@@H]4[C@H](OC(=O)[C@H]4C)[C@H]2[C@@H]3C)cc1,NAT5-250415,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NS(=O)(=O)Cc4ccccc4)nc3[C@@H](C)[C@H]21,NAT5-250417,C1CCOC1,15
F313,C1CCOC1,Cc1ccc(S(=O)(=O)Nc2nc3c(s2)C[C@]2(C)CC[C@@H]4[C@H](OC(=O)[C@H]4C)[C@H]2[C@@H]3C)cc1,NAT5-250422,C1CCOC1,15
F313,C1CCOC1,COc1ccc(OC)c(S(=O)(=O)Nc2nc3c(s2)C[C@]2(C)CC[C@@H]4[C@H](OC(=O)[C@H]4C)[C@H]2[C@@H]3C)c1,NAT5-250424,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NS(=O)(=O)c4ccc(F)c(Cl)c4)nc3[C@@H](C)[C@H]21,NAT5-250425,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NS(=O)(=O)c4ccc(F)cc4F)nc3[C@@H](C)[C@H]21,NAT5-250426,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NS(=O)(=O)c4c(Cl)cccc4Cl)nc3[C@@H](C)[C@H]21,NAT5-250427,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NS(=O)(=O)c4ccc5c(c4)CN(C(=O)C(F)(F)F)CC5)nc3[C@@H](C)[C@H]21,NAT5-250431,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)CS(=O)(=O)c4ccccc4)nc3[C@@H](C)[C@H]21,NAT5-250438,C1CCOC1,15
F313,C1CCOC1,CC(=O)N1CCC(C(=O)Nc2nc3c(s2)C[C@]2(C)CC[C@@H]4[C@H](OC(=O)[C@H]4C)[C@H]2[C@@H]3C)CC1,NAT5-250444,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)c4ccncc4)nc3[C@@H](C)[C@H]21,NAT5-250446,C1CCOC1,15
F313,C1CCOC1,CSCC(=O)Nc1nc2c(s1)C[C@]1(C)CC[C@@H]3[C@H](OC(=O)[C@H]3C)[C@H]1[C@@H]2C,NAT5-250449,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)c4cccnc4)nc3[C@@H](C)[C@H]21,NAT5-250450,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NC(=O)CN(C)C)nc3[C@@H](C)[C@H]21,NAT5-250451,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(-c4cccnc4)nc3[C@@H](C)[C@H]21,NAT5-254880,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(-c4ccc(F)cc4)nc3[C@@H](C)[C@H]21,NAT5-254886,C1CCOC1,15
F313,C1CCOC1,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(COc4cccc(Cl)c4)nc3[C@@H](C)[C@H]21,NAT5-254889,C1CCOC1,15
F313,C1CCOC1,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1Sc1ccccc1,NAT6-296001,C1CCOC1,29
F313,C1CCOC1,O=C(NC1CCCCC1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1Sc1ccccc1,NAT6-296003,C1CCOC1,29
F313,C1CCOC1,O=C(Nc1cccc2ccccc12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1Sc1ccccc1,NAT6-296007,C1CCOC1,29
F313,C1CCOC1,O=C(Nc1ccc(Oc2ccccc2)cc1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1Sc1ccccc1,NAT6-296009,C1CCOC1,29
F313,C1CCOC1,N#Cc1cccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2Sc2ccccc2)c1,NAT6-296012,C1CCOC1,29
F313,C1CCOC1,COc1cccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2Sc2ccccc2)c1,NAT6-296014,C1CCOC1,29
F313,C1CCOC1,CC(=O)c1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2Sc2ccccc2)cc1,NAT6-296023,C1CCOC1,29
F313,C1CCOC1,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1SCc1ccco1,NAT6-296037,C1CCOC1,29
F313,C1CCOC1,O=C(Nc1ccccc1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1SCc1ccco1,NAT6-296038,C1CCOC1,29
F313,C1CCOC1,O=C(NC1CCCCC1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1SCc1ccco1,NAT6-296039,C1CCOC1,29
F313,C1CCOC1,O=C(Nc1cccc(C(F)(F)F)c1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1SCc1ccco1,NAT6-296042,C1CCOC1,29
F313,C1CCOC1,O=C(Nc1cccc2ccccc12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1SCc1ccco1,NAT6-296043,C1CCOC1,29
F313,C1CCOC1,CCOC(=O)c1cccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2SCc2ccco2)c1,NAT6-296044,C1CCOC1,29
F313,C1CCOC1,N#Cc1cccc(NC(=S)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2SCc2ccco2)c1,NAT6-296048,C1CCOC1,29
F313,C1CCOC1,COc1cccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2SCc2ccco2)c1,NAT6-296050,C1CCOC1,29
F313,C1CCOC1,C=CCNC(=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1SCc1ccco1,NAT6-296053,C1CCOC1,29
F313,C1CCOC1,COc1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2SCc2ccco2)cc1,NAT6-296055,C1CCOC1,29
F313,C1CCOC1,COC(=O)CO[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1SCc1ccco1,NAT6-296064,C1CCOC1,29
F313,C1CCOC1,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1Sc1ncccn1,NAT6-296073,C1CCOC1,29
F313,C1CCOC1,N#Cc1cccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2Sc2ncccn2)c1,NAT6-296098,C1CCOC1,29
F313,C1CCOC1,CO[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1Sc1ncccn1,NAT6-296106,C1CCOC1,29
F313,C1CCOC1,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1SC1CCCC1,NAT6-296181,C1CCOC1,29
F313,C1CCOC1,O=C(Nc1cccc(C(F)(F)F)c1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1SC1CCCC1,NAT6-296186,C1CCOC1,29
F313,C1CCOC1,O=C(Nc1cccc2ccccc12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1SC1CCCC1,NAT6-296187,C1CCOC1,29
F313,C1CCOC1,O=C(NC1CCCCC1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1-c1ccccc1,NAT6-296219,C1CCOC1,29
F313,C1CCOC1,O=C(Nc1cccc(C(F)(F)F)c1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1-c1ccccc1,NAT6-296222,C1CCOC1,29
F313,C1CCOC1,CC(=O)c1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2-c2ccccc2)cc1,NAT6-296238,C1CCOC1,29
F313,C1CCOC1,CN(C)c1ccc(-c2nnnn2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3O)cc1,NAT6-296289,C1CCOC1,29
F313,C1CCOC1,CN(C)c1ccc(-c2nnnn2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2CCCCC2)cc1,NAT6-296291,C1CCOC1,29
F313,C1CCOC1,CN(C)c1ccc(-c2nnnn2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)Nc2cccc3ccccc23)cc1,NAT6-296295,C1CCOC1,29
F313,C1CCOC1,CN(C)c1ccc(-c2nnnn2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,NAT6-296297,C1CCOC1,29
F313,C1CCOC1,CN(C)c1ccc(-c2nnnn2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NCc2ccccc2)cc1,NAT6-296311,C1CCOC1,29
F313,C1CCOC1,CN(C)c1ccc(-c2nnnn2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)Nc2cccc(C#N)c2)cc1,NAT6-296314,C1CCOC1,29
F313,C1CCOC1,CN(C)c1ccc(-c2nnnn2[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)Nc2ccc(O[C@@H]3CO[C@H]4[C@@H]3OC[C@@H]4n3nnnc3-c3ccc(N(C)C)cc3)cc2)cc1,NAT6-296315,C1CCOC1,29
F313,C1CCOC1,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1-c1ccc2c(c1)OCCO2,NAT6-296361,C1CCOC1,29
F313,C1CCOC1,O=C(Nc1ccccc1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1-c1ccc2c(c1)OCCO2,NAT6-296362,C1CCOC1,29
F313,C1CCOC1,O=C(Nc1cccc(C(F)(F)F)c1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1-c1ccc2c(c1)OCCO2,NAT6-296366,C1CCOC1,29
F313,C1CCOC1,CCOC(=O)c1cccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2-c2ccc3c(c2)OCCO3)c1,NAT6-296368,C1CCOC1,29
F313,C1CCOC1,N#Cc1cccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2-c2ccc3c(c2)OCCO3)c1,NAT6-296372,C1CCOC1,29
F313,C1CCOC1,COc1cccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2-c2ccc3c(c2)OCCO3)c1,NAT6-296374,C1CCOC1,29
F313,C1CCOC1,COc1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2-c2ccc3c(c2)OCCO3)cc1,NAT6-296379,C1CCOC1,29
F313,C1CCOC1,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1-c1ccc(-c2ccccc2)cc1,NAT6-296397,C1CCOC1,29
F313,C1CCOC1,O=C(Nc1ccc(Oc2ccccc2)cc1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1-c1ccc(-c2ccccc2)cc1,NAT6-296405,C1CCOC1,29
F313,C1CCOC1,Cc1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2-c2ccc(-c3ccccc3)cc2)cc1,NAT6-296415,C1CCOC1,29
F313,C1CCOC1,CC(=O)c1ccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2-c2ccc(-c3ccccc3)cc2)cc1,NAT6-296418,C1CCOC1,29
F313,C1CCOC1,N#Cc1cccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2-c2ccc(-c3ccccc3)cc2)c1,NAT6-296422,C1CCOC1,29
F313,C1CCOC1,c1ccc(CO[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2-c2ccc(-c3ccccc3)cc2)cc1,NAT6-296431,C1CCOC1,29
