COCONUT_Canonical_SMILES,CF_FRG,COCONUT_ID,COCONUT_NP_mol,CF_Mol,Name,IUPAC_Name,Synonyms,CAS,References,Ressource,Ressource_Ref,PubChem_ID,PubChem_CID,PubChem_Target_GI,PubChem_Target_Activity,PubChem_Target_Name,PubChem_Target_EC_Number,ChEMBL_ID_Similarity100,NP_Likeness,Dataset
OC1CC(c2nc(-c3cnccn3)no2)N(CC2CC2)C1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0012841,<rdkit.Chem.rdchem.Mol object at 0x784ff8895b60>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c040>,"1-(cyclopropylmethyl)-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol","1-(cyclopropylmethyl)-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022246, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506506.0,,,,,,-1.4427808012199717,COCONUT
CN(C)c1ccc(CN2CC(O)CC2c2nc(-c3cnccn3)no2)cc1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0012842,<rdkit.Chem.rdchem.Mol object at 0x784ff8895bd0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c0b0>,"1-{[4-(dimethylamino)phenyl]methyl}-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol","1-{[4-(dimethylamino)phenyl]methyl}-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022232, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506483.0,,,,,,-1.5746398023189963,COCONUT
COc1ccc(CN2CC(O)CC2c2nc(-c3cnccn3)no2)cc1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0012843,<rdkit.Chem.rdchem.Mol object at 0x784ff8895c40>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c120>,"1-[(4-methoxyphenyl)methyl]-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol","1-[(4-methoxyphenyl)methyl]-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022227, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506473.0,,,,,,-1.3645812098250727,COCONUT
OC1CC(c2nc(-c3cnccn3)no2)N(Cc2cccc(OC(F)(F)F)c2)C1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0012863,<rdkit.Chem.rdchem.Mol object at 0x784ff8895cb0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c190>,"5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]-1-{[3-(trifluoromethoxy)phenyl]methyl}pyrrolidin-3-ol","5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]-1-{[3-(trifluoromethoxy)phenyl]methyl}pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022247, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506508.0,,,,,,-1.628173401800038,COCONUT
OC1CC(c2nc(-c3cnccn3)no2)N(Cc2ncc[nH]2)C1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0012880,<rdkit.Chem.rdchem.Mol object at 0x784ff8895d20>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c200>,"1-[(1H-imidazol-2-yl)methyl]-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol","1-[(1H-imidazol-2-yl)methyl]-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol",[],,,zincnp,,,74506504.0,,,,,,-1.7829939367894043,COCONUT
CC(=O)N1CCC(N2CC(O)CC2c2nc(-c3cnccn3)no2)CC1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0012881,<rdkit.Chem.rdchem.Mol object at 0x784ff8895d90>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c270>,"1-(4-{4-hydroxy-2-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-1-yl}piperidin-1-yl)ethan-1-one","1-(4-{4-hydroxy-2-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-1-yl}piperidin-1-yl)ethan-1-one",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022226, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506471.0,,,,,,-1.3623959001195696,COCONUT
OCc1ccc(CN2CC(O)CC2c2nc(-c3cnccn3)no2)o1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0025661,<rdkit.Chem.rdchem.Mol object at 0x784ff8895e00>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c2e0>,"1-{[5-(hydroxymethyl)furan-2-yl]methyl}-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol","1-{[5-(hydroxymethyl)furan-2-yl]methyl}-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022234, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506486.0,,,,,,-1.2192160931437241,COCONUT
OC1CC(c2nc(-c3cnccn3)no2)N(Cc2ccc(F)cc2)C1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0028370,<rdkit.Chem.rdchem.Mol object at 0x784ff8895e70>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c350>,"1-[(4-fluorophenyl)methyl]-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol","1-[(4-fluorophenyl)methyl]-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022233, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506485.0,,,,,,-1.721296181145884,COCONUT
O=C(O)c1ccc(CN2CC(O)CC2c2nc(-c3cnccn3)no2)cc1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0038236,<rdkit.Chem.rdchem.Mol object at 0x784ff8895ee0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c3c0>,"1-[(4-carboxylatophenyl)methyl]-4-hydroxy-2-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-1-ium","1-[(4-carboxylatophenyl)methyl]-4-hydroxy-2-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-1-ium",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00028348, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,85502896.0,,,,,,-1.2980558488282592,COCONUT
CS(=O)(=O)c1ccc(CN2CC(O)CC2c2nc(-c3cnccn3)no2)cc1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0067466,<rdkit.Chem.rdchem.Mol object at 0x784ff8895f50>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c430>,"1-[(4-methanesulfonylphenyl)methyl]-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol","1-[(4-methanesulfonylphenyl)methyl]-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022249, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506511.0,,,,,,-1.6602826276153142,COCONUT
OC1CC(c2nc(-c3cnccn3)no2)N(Cc2ccc(-c3ccccn3)cc2)C1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0094646,<rdkit.Chem.rdchem.Mol object at 0x784ff8895fc0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c4a0>,"5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]-1-{[4-(pyridin-2-yl)phenyl]methyl}pyrrolidin-3-ol","5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]-1-{[4-(pyridin-2-yl)phenyl]methyl}pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022248, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506510.0,,,,,,-1.4397745338959365,COCONUT
OC1CC(c2nc(-c3cnccn3)no2)N(Cc2ccncc2)C1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0230766,<rdkit.Chem.rdchem.Mol object at 0x784ff8896030>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c510>,"5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]-1-[(pyridin-4-yl)methyl]pyrrolidin-3-ol","5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]-1-[(pyridin-4-yl)methyl]pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022239, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506495.0,,,,,,-1.4858670506884957,COCONUT
OC1CC(c2nc(-c3cnccn3)no2)N(Cc2cccs2)C1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0248003,<rdkit.Chem.rdchem.Mol object at 0x784ff88960a0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c580>,"5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]-1-[(thiophen-2-yl)methyl]pyrrolidin-3-ol","5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]-1-[(thiophen-2-yl)methyl]pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022240, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506496.0,,,,,,-2.1629908885853086,COCONUT
CC(=O)OC1CC(c2nc(-c3cnccn3)no2)N(Cc2ccc(C(=O)O)cc2)C1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0364173,<rdkit.Chem.rdchem.Mol object at 0x784ff8896110>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c5f0>,"4-{[4-(acetyloxy)-2-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-1-yl]methyl}benzoic acid","4-{[4-(acetyloxy)-2-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-1-yl]methyl}benzoic acid",[],,,zincnp,,,163070268.0,,,,,,-0.89292193889526,COCONUT
OC1CC(c2nc(-c3cnccn3)no2)N(CC2CCCCC2)C1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0367888,<rdkit.Chem.rdchem.Mol object at 0x784ff8896180>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c660>,"1-(cyclohexylmethyl)-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol","1-(cyclohexylmethyl)-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022230, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506479.0,,,,,,-1.277365162718996,COCONUT
CN1CCC(N2CC(O)CC2c2nc(-c3cnccn3)no2)CC1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0369220,<rdkit.Chem.rdchem.Mol object at 0x784ff88961f0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c6d0>,"1-(1-methylpiperidin-4-yl)-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol","1-(1-methylpiperidin-4-yl)-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022237, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506491.0,,,,,,-1.2470752726420378,COCONUT
OC1CC(c2nc(-c3cnccn3)no2)N(Cc2ccccc2)C1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0410447,<rdkit.Chem.rdchem.Mol object at 0x784ff8896260>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c740>,"1-benzyl-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol","1-benzyl-5-[3-(pyrazin-2-yl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022228, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506475.0,,,,,,-1.4790571563285457,COCONUT
Cn1cc(CN2CC(O)CC2c2nc(-c3cnccn3)no2)c2ccccc21,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0437860,<rdkit.Chem.rdchem.Mol object at 0x784ff88962d0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c7b0>,,,[],,,supernatural2,"supernatural2, SN00022244, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506503.0,,,,,,-1.4106251429886107,COCONUT
OC1CC(c2nc(-c3cnccn3)no2)N(C2CCCCC2)C1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0444711,<rdkit.Chem.rdchem.Mol object at 0x784ff8896340>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c820>,,,[],,,supernatural2,"supernatural2, SN00022231, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506481.0,,,,,,-1.1545122508171566,COCONUT
OC1CC(c2nc(-c3cnccn3)no2)N(Cc2cccnc2)C1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0454784,<rdkit.Chem.rdchem.Mol object at 0x784ff88963b0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c890>,,,[],,,supernatural2,"supernatural2, SN00022238, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506493.0,,,,,,-1.557946078046129,COCONUT
CN1CC(O)CC1c1nc(-c2cnccn2)no1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0463815,<rdkit.Chem.rdchem.Mol object at 0x784ff8896420>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c900>,,,[],,,supernatural2,"supernatural2, SN00022710, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74507322.0,,,,,,-1.3184706918186055,COCONUT
OC1CC(c2nc(-c3cnccn3)no2)N(CCCc2ccccc2)C1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0466765,<rdkit.Chem.rdchem.Mol object at 0x784ff8896490>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c970>,,,[],,,supernatural2,"supernatural2, SN00022235, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506488.0,,,,,,-1.2471505839895194,COCONUT
CC(C)N1CC(O)CC1c1nc(-c2cnccn2)no1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0474795,<rdkit.Chem.rdchem.Mol object at 0x784ff8896500>,<rdkit.Chem.rdchem.Mol object at 0x784ff868c9e0>,,,[],,,supernatural2,"supernatural2, SN00022242, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506500.0,,,,,,-1.35182062029442,COCONUT
Cc1ccc(CN2CC(O)CC2c2nc(-c3cnccn3)no2)cc1,O[C@H]1CN[C@H](c2nc(-c3cnccn3)no2)C1,CNP0475692,<rdkit.Chem.rdchem.Mol object at 0x784ff8896570>,<rdkit.Chem.rdchem.Mol object at 0x784ff868ca50>,,,[],,,supernatural2,"supernatural2, SN00022241, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506498.0,,,,,,-1.519442269240596,COCONUT
COc1ccc(-c2noc(C3CC(O)CN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0010487,<rdkit.Chem.rdchem.Mol object at 0x784ff88965e0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868cac0>,"5-[3-(4-methoxyphenyl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol","5-[3-(4-methoxyphenyl)-1,2,4-oxadiazol-5-yl]pyrrolidin-3-ol",[],68659-61-0,,"['supernatural2', 'zincnp', 'pubchem']","pubchem_tested_np, 74507074, https://pubchem.ncbi.nlm.nih.gov/compound/ supernatural2, SN00022568, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",74507074,74507074.0,,,,,,-0.707743448647837,COCONUT
OC1CC(c2nc(-c3ccc(OC(F)(F)F)cc3)no2)N(Cc2ncc[nH]2)C1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0012914,<rdkit.Chem.rdchem.Mol object at 0x784ff8896650>,<rdkit.Chem.rdchem.Mol object at 0x784ff868cb30>,"1-[(1H-imidazol-2-yl)methyl]-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol","1-[(1H-imidazol-2-yl)methyl]-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol",[],,,zincnp,,,74506694.0,,,,,,-1.6077601433192608,COCONUT
CN1CCC(N2CC(O)CC2c2nc(-c3ccc(OC(F)(F)F)cc3)no2)CC1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0012916,<rdkit.Chem.rdchem.Mol object at 0x784ff88966c0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868cba0>,"1-(1-methylpiperidin-4-yl)-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol","1-(1-methylpiperidin-4-yl)-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022341, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506675.0,,,,,,-1.1275025949716864,COCONUT
CC(=O)Nc1ccc(CN2CC(O)CC2c2nc(-c3ccc(OC(F)(F)F)cc3)no2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0012947,<rdkit.Chem.rdchem.Mol object at 0x784ff8896730>,<rdkit.Chem.rdchem.Mol object at 0x784ff868cc10>,"N-{4-[(4-hydroxy-2-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-1-yl)methyl]phenyl}acetamide","N-{4-[(4-hydroxy-2-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-1-yl)methyl]phenyl}acetamide",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022351, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506692.0,,,,,,-1.4651352803562667,COCONUT
OC1CC(c2nc(-c3ccc(OC(F)(F)F)cc3)no2)N(Cc2ccccn2)C1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0012948,<rdkit.Chem.rdchem.Mol object at 0x784ff88967a0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868cc80>,"1-[(pyridin-2-yl)methyl]-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol","1-[(pyridin-2-yl)methyl]-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022343, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506677.0,,,,,,-1.6746305887593829,COCONUT
OC1CC(c2nc(-c3ccc(OC(F)(F)F)cc3)no2)N(Cc2ccccc2)C1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0012949,<rdkit.Chem.rdchem.Mol object at 0x784ff8896810>,<rdkit.Chem.rdchem.Mol object at 0x784ff868ccf0>,"1-benzyl-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol","1-benzyl-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022330, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506655.0,,,,,,-1.3091140206966239,COCONUT
Cc1ccc(CN2CC(O)CC2c2nc(-c3ccc(OC(F)(F)F)cc3)no2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0012964,<rdkit.Chem.rdchem.Mol object at 0x784ff8896880>,<rdkit.Chem.rdchem.Mol object at 0x784ff868cd60>,"1-[(4-methylphenyl)methyl]-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol","1-[(4-methylphenyl)methyl]-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022348, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506686.0,,,,,,-1.3484330526443966,COCONUT
OC1CC(c2nc(-c3ccc(OC(F)(F)F)cc3)no2)N(Cc2cccnc2)C1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0012965,<rdkit.Chem.rdchem.Mol object at 0x784ff88968f0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868cdd0>,"1-[(pyridin-3-yl)methyl]-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol","1-[(pyridin-3-yl)methyl]-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022344, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506679.0,,,,,,-1.4809167319567276,COCONUT
OC1CC(c2nc(-c3ccc(OC(F)(F)F)cc3)no2)N(Cc2c[nH]c3ccccc23)C1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0012966,<rdkit.Chem.rdchem.Mol object at 0x784ff8896960>,<rdkit.Chem.rdchem.Mol object at 0x784ff868ce40>,"1-[(1H-indol-3-yl)methyl]-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol","1-[(1H-indol-3-yl)methyl]-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol",[],,,zincnp,,,74506674.0,,,,,,-1.1602905827565695,COCONUT
OC1CC(c2nc(-c3ccc(OC(F)(F)F)cc3)no2)N(Cc2ccc(OC(F)(F)F)cc2)C1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0012967,<rdkit.Chem.rdchem.Mol object at 0x784ff88969d0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868ceb0>,"5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}-1-{[4-(trifluoromethoxy)phenyl]methyl}pyrrolidin-3-ol","5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}-1-{[4-(trifluoromethoxy)phenyl]methyl}pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022331, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506657.0,,,,,,-1.074701488261591,COCONUT
OC1CNC(c2nc(-c3ccc(OC(F)(F)F)cc3)no2)C1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0012984,<rdkit.Chem.rdchem.Mol object at 0x784ff8896a40>,<rdkit.Chem.rdchem.Mol object at 0x784ff868cf20>,"5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol","5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022358, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506702.0,,,,,,-0.9889016667766861,COCONUT
CC(C)N1CC(O)CC1c1nc(-c2ccc(OC(F)(F)F)cc2)no1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0012985,<rdkit.Chem.rdchem.Mol object at 0x784ff8896ab0>,<rdkit.Chem.rdchem.Mol object at 0x784ff868cf90>,"1-(propan-2-yl)-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol","1-(propan-2-yl)-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022350, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506690.0,,,,,CHEMBL3436907,-1.192167244666336,COCONUT
OC1CC(c2nc(-c3ccc(OC(F)(F)F)cc3)no2)N(Cc2ccc(F)cc2)C1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0012986,<rdkit.Chem.rdchem.Mol object at 0x784ff8896b20>,<rdkit.Chem.rdchem.Mol object at 0x784ff868d000>,"1-[(4-fluorophenyl)methyl]-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol","1-[(4-fluorophenyl)methyl]-5-{3-[4-(trifluoromethoxy)phenyl]-1,2,4-oxadiazol-5-yl}pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022337, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74506669.0,,,,,,-1.4584880891041367,COCONUT
COc1ccc(-c2noc(C3CC(O)CN3Cc3ccc(OC)c(OC)c3OC)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CNP0013034,<rdkit.Chem.rdchem.Mol object at 0x784ff8896b90>,<rdkit.Chem.rdchem.Mol object at 0x784ff868d070>,"5-[3-(4-methoxyphenyl)-1,2,4-oxadiazol-5-yl]-1-[(2,3,4-trimethoxyphenyl)methyl]pyrrolidin-3-ol","5-[3-(4-methoxyphenyl)-1,2,4-oxadiazol-5-yl]-1-[(2,3,4-trimethoxyphenyl)methyl]pyrrolidin-3-ol",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00022558, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74507058.0,,,,,,-0.8024286720960966,COCONUT
