CF_FRG,CF_SMILES,COCONUT_SMILES,COCONUT_ID,Substructure_SMILES,Murcko_SMILES,Exit_Atom_Numbers,Num_Exit_Atoms,Substructure_Exit_Atoms
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2=NC=CN2)C1,CNP0013092.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729e1da70b0>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CC(=O)NC1=CC=C(CN2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)C=C1,CNP0423072.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729e1da6fc0>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=CC=C3)=N2)C=C1,CNP0013036.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7150>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2=CC3=CC=CC=C3O2)C1,CNP0036041.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729e1da5800>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=C(C(=O)O)C=C3)=N2)C=C1,CNP0033261.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da5620>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2=CC=CC=C2)C1,CNP0013095.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729e1da5ad0>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=C(NC(C)=O)C=C3)=N2)C=C1,CNP0013044.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da5a80>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3C3CCCCC3)=N2)C=C1,CNP0197435.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da5da0>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=C(OC)C(OC)=C3OC)=N2)C=C1,CNP0013034.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da5d50>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CC1=CC=C(CN2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)C=C1,CNP0013122.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7fb0>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=C(CO)O3)=N2)C=C1,CNP0050093.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da59e0>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CN(C)C1=CC=C(CN2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)C=C1,CNP0272487.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7ec0>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2=CC=NC=C2)C1,CNP0013123.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7f60>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=CC=N3)=N2)C=C1,CNP0097058.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7f10>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CN1C[C@H](O)C[C@H]1C1=NC(C2=CC=C3OCOC3=C2)=NO1,CNP0013093.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7dd0>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,OCC1=CC=C(CN2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)O1,CNP0091341.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7e20>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=CC(C#N)=C3)=N2)C=C1,CNP0282420.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7e70>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3CC3)=N2)C=C1,CNP0013064.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7ce0>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2=CC=C(Cl)C=C2)C1,CNP0013082.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7d80>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=C(C4=CC=CC=N4)C=C3)=N2)C=C1,CNP0013043.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7d30>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O=[N+]([O-])C1=CC=C(CN2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)C=C1,CNP0507384.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7bf0>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@H]1CN[C@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)C1,CNP0183513.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,"[0, 18]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7c90>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2=CC=C(C3=CC=CC=N3)C=C2)C1,CNP0386797.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7b00>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=C(C)C=C3)=N2)C=C1,CNP0013055.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7ba0>
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=NC4=CC=CC=C4N3C)=N2)C=C1,CNP0461973.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7ab0>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,O=C(O)C1=CC=C(CN2CC3=C(C[C@H]2C2=NC(C4=CC=NC=C4)=NO2)N=CN3)C=C1,CNP0012247.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7c40>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,C1=CC(C2=NOC([C@@H]3CC4=C(CN3)NC=N4)=N2)=CC=N1,CNP0124972.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[],0,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7a60>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,N#CC1=CC=CC(CN2CC3=C(C[C@H]2C2=NC(C4=CC=NC=C4)=NO2)NC=N3)=C1,CNP0417260.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7b50>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,O=C(O)C1=CC=CC=C1C(=O)N1CC2=C(C[C@H]1C1=NC(C3=CC=NC=C3)=NO1)N=CN2,CNP0015647.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da79c0>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,O=C(C1=CC=CC=C1)N1CC2=C(C[C@H]1C1=NC(C3=CC=NC=C3)=NO1)NC=N2,CNP0012292.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7970>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,O=C(NC1CCCCC1)N1CC2=C(C[C@H]1C1=NC(C3=CC=NC=C3)=NO1)NC=N2,CNP0043224.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7920>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,CCOC(=O)C1=CC=C(NC(=O)N2CC3=C(C[C@H]2C2=NC(C4=CC=NC=C4)=NO2)NC=N3)C=C1,CNP0157246.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da78d0>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,O=C(NC1=CC=C(Cl)C=C1)N1CC2=C(C[C@H]1C1=NC(C3=CC=NC=C3)=NO1)NC=N2,CNP0212105.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7880>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,C1=CC=C(CN2CC3=C(C[C@H]2C2=NC(C4=CC=NC=C4)=NO2)NC=N3)C=C1,CNP0012223.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7830>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,COC1=CC=C(NC(=O)N2CC3=C(C[C@H]2C2=NC(C4=CC=NC=C4)=NO2)NC=N3)C=C1,CNP0012270.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da77e0>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,CN(C)C1=CC=C(CN2CC3=C(C[C@H]2C2=NC(C4=CC=NC=C4)=NO2)NC=N3)C=C1,CNP0012222.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7790>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,C1=CC(C2=NOC([C@@H]3CC4=C(CN3CC3CCCCC3)N=CN4)=N2)=CC=N1,CNP0082034.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7740>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,O=C(C1=CC=CO1)N1CC2=C(C[C@H]1C1=NC(C3=CC=NC=C3)=NO1)NC=N2,CNP0224028.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da76f0>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,CC(C)(CC(=O)O)CC(=O)N1CC2=C(C[C@H]1C1=NC(C3=CC=NC=C3)=NO1)NC=N2,CNP0134659.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da76a0>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,COC1=CC=C(CN2CC3=C(C[C@H]2C2=NC(C4=CC=NC=C4)=NO2)NC=N3)C=C1,CNP0144181.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7650>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,O=C(NC1=CC=CC=C1)N1CC2=C(C[C@H]1C1=NC(C3=CC=NC=C3)=NO1)NC=N2,CNP0012291.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7600>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,OCC1=CC=C(CN2CC3=C(C[C@H]2C2=NC(C4=CC=NC=C4)=NO2)NC=N3)O1,CNP0110531.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da75b0>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,C1=CSC(CN2CC3=C(C[C@H]2C2=NC(C4=CC=NC=C4)=NO2)NC=N3)=C1,CNP0275851.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7560>
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,CC1=CC=C(NC(=O)N2CC3=C(C[C@H]2C2=NC(C4=CC=NC=C4)=NO2)NC=N3)C=C1,CNP0163998.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7510>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,CCCNC(=O)O[C@@H]1C=C[C@H](C2=C(C)N(C3=CC=CC=C3C)N=C2C)C1,CNP0456041.1,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[2, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1da74c0>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,CC1=CC=CC=C1N1N=C(C)C([C@H]2C=C[C@@H](OC(=O)N[C@H](C)C3=CC=CC=C3)C2)=C1C,CNP0032030.1,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[3, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1da73d0>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,COC1=CC=C(NC(=O)O[C@@H]2C=C[C@@H](C3=C(C)N(CCC#N)N=C3C)C2)C=C1,CNP0464053.1,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[2, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7380>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,COC1=CC=C(N2N=C(C)C([C@H]3C=C[C@@H](OC(=O)N[C@H](C)C4=CC=CC=C4)C3)=C2C)C=C1,CNP0056988.1,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[3, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7330>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,COC1=CC=C(N2N=C(C)C([C@H]3C=C[C@@H](OC(=O)NC4=CC=C(Br)C=C4)C3)=C2C)C=C1,CNP0062549.1,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[3, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7290>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,COC1=CC=C(N2N=C(C)C([C@H]3C=C[C@@H](OC(=O)NC(C)C)C3)=C2C)C=C1,CNP0043077.1,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[3, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7420>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,CC1=NN(C2=CC=C(C(C)C)C=C2)C(C)=C1[C@@H]1C=C[C@@H](OC(=O)NC(C)C)C1,CNP0478552.2,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[3, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7a10>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,COC1=CC=C(N2N=C(C)C([C@@H]3C=C[C@@H](OC(=O)NC4=CC=CC(SC)=C4)C3)=C2C)C=C1,CNP0024191.2,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[3, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1da7470>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,CC1=NN(C2=CC=CC=N2)C(C)=C1[C@H]1C=C[C@@H](O)C1,CNP0010530.1,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,[3],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1d91d00>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,COC1=CC=C(N2N=C(C)C([C@@H]3C=C[C@@H](OC(=O)NC(C)C)C3)=C2C)C=C1,CNP0043077.2,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[3, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1d91bc0>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,CC1=CC=CC=C1N1N=C(C)C([C@H]2C=C[C@@H](OC(=O)NC3=CC=CC([N+](=O)[O-])=C3)C2)=C1C,CNP0533139.1,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[3, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1d925c0>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,CCCNC(=O)O[C@H]1C=C[C@H](C2=C(C)N(C3=CC=CC=C3C)N=C2C)C1,CNP0456041.2,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[2, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1d92840>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,CC1=NN(CCC#N)C(C)=C1[C@@H]1C=C[C@@H](OC(=O)NC(C)C)C1,CNP0449219.2,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[3, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1d927f0>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,COC1=CC=C(NC(=O)O[C@@H]2C=C[C@@H](C3=C(C)N(C4=CC=CC=C4)N=C3C)C2)C=C1,CNP0243256.1,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[2, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1d927a0>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,COC1=CC=C(NC(=O)O[C@@H]2C=C[C@H](C3=C(C)N(CCC#N)N=C3C)C2)C=C1,CNP0464053.2,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[2, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1d92890>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,COC1=CC=C(NC(=O)O[C@@H]2C=C[C@H](C3=C(C)N(C4=CC=C(C)C(Cl)=C4)N=C3C)C2)C=C1,CNP0041128.1,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[2, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1d92660>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,CC1=CC=CC=C1N1N=C(C)C([C@H]2C=C[C@@H](O)C2)=C1C,CNP0056894.1,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,[3],1,<rdkit.Chem.rdchem.Mol object at 0x7729e1d923e0>
F024,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,COC1=CC=C(NC(=O)O[C@@H]2C=C[C@H](C3=C(C)N(C4=CC=CC=C4)N=C3C)C2)C=C1,CNP0243256.2,Cc1n[nH]c(C)c1[C@H]1C=C[C@@H](O)C1,C1=C[C@H](c2cn[nH]c2)CC1,"[2, 11]",2,<rdkit.Chem.rdchem.Mol object at 0x7729e1d920c0>
