CF_FRG,CF_SMILES,COCONUT_SMILES,COCONUT_ID,Substructure_SMILES,Murcko_SMILES,CF_2D_Mol,COCONUT_2D_Mol,Substructure_2D_Mol,Exit_Atom_Numbers,Num_Exit_Atoms,Substructure_Exit_Atoms,PubChem_CID,PubChem_Target_GI,PubChem_Target_Activity_Outcome,PubChem_Target_Potency_in_uM,PubChem_Target_Name,PubChem_Target_EC_Number
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=C(COC1=CC=CC=C1)N1C[C@@H]2OC3=NC=CC=C3S(=O)(=O)N[C@@H]2C1,CNP0340184.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922935af0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922963ed0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656260>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a6250>,125417377,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,COC1=CC=C(CN2C[C@@H]3OC4=NC=CC=C4S(=O)(=O)N[C@@H]3C2)C=C1,CNP0016450.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922935b60>,<rdkit.Chem.rdchem.Mol object at 0x7bc922963f40>,<rdkit.Chem.rdchem.Mol object at 0x7bc9226562d0>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a6ca0>,125417501,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,CC(C)(C)CC(=O)N1C[C@@H]2OC3=NC=CC=C3S(=O)(=O)N[C@@H]2C1,CNP0016396.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922935bd0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964040>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656340>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a6cf0>,125418674,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,CN1CCC(N2C[C@@H]3OC4=NC=CC=C4S(=O)(=O)N[C@@H]3C2)CC1,CNP0016502.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922935c40>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229640b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9226563b0>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a6d40>,125417732,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,CC(C)N1C[C@@H]2OC3=NC=CC=C3S(=O)(=O)N[C@@H]2C1,CNP0016954.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922935cb0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964120>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656420>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a6d90>,125417562,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CN(CC3=NC=CS3)C[C@@H]2OC2=NC=CC=C21,CNP0101572.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922935d20>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964190>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656490>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a6de0>,125418727,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CN(CC3=CC=CS3)C[C@@H]2OC2=NC=CC=C21,CNP0130143.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922935d90>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964200>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656500>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a6e30>,125417734,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,CC(=O)N1CCC(N2C[C@@H]3OC4=NC=CC=C4S(=O)(=O)N[C@@H]3C2)CC1,CNP0016372.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922935e00>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964270>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656570>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a6e80>,125417294,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CN(CC3CCCC3)C[C@@H]2OC2=NC=CC=C21,CNP0016599.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922935e70>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229642e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9226565e0>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a6ed0>,125417891,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,CN1C=C(CN2C[C@@H]3OC4=NC=CC=C4S(=O)(=O)N[C@@H]3C2)C=N1,CNP0016110.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922935ee0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964350>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656650>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a6f20>,125418044,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CN(CC3=CC=CC=C3)C[C@@H]2OC2=NC=CC=C21,CNP0026471.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922935f50>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229643c0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9226566c0>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a6f70>,125418501,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CN(CC3=CC=NC=C3Cl)C[C@@H]2OC2=NC=CC=C21,CNP0016721.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922935fc0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964430>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656730>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a6fc0>,125417109,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=C(C1=CC=CC=C1)N1C[C@@H]2OC3=NC=CC=C3S(=O)(=O)N[C@@H]2C1,CNP0016415.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922936030>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229644a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9226567a0>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7010>,125417359,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,CC1=NOC(C)=C1CN1C[C@@H]2OC3=NC=CC=C3S(=O)(=O)N[C@@H]2C1,CNP0164066.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc9229360a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964510>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656810>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7060>,125417694,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=C(NCC1=CC=CC=C1)N1C[C@@H]2OC3=NC=CC=C3S(=O)(=O)N[C@@H]2C1,CNP0063774.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922936110>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964580>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656880>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a70b0>,125418658,,,,,
F299,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,CC(C)CCN1C[C@@H]2OC3=NC=CC=C3S(=O)(=O)N[C@@H]2C1,CNP0167199.1,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,O=S1(=O)N[C@@H]2CNC[C@@H]2Oc2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7bc922936180>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229645f0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9226568f0>,[6],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7100>,125418722,,,,,
F304,COc1ccc(-c2noc(C(=O)O)c2[C@H](C)O)cc1,COC(=O)C1=C([C@H](C)O)C(C2=CC=C(OC)C=C2)=NO1,CNP0016834.1,COc1ccc(-c2noc(C(=O)O)c2[C@H](C)O)cc1,c1ccc(-c2ccon2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229361f0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964660>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656960>,[12],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7150>,125416660,,,,,
F304,COc1ccc(-c2noc(C(=O)O)c2[C@H](C)O)cc1,COC1=CC=C(C2=NOC(C(=O)O)=C2[C@H](C)O)C=C1,CNP0158005.1,COc1ccc(-c2noc(C(=O)O)c2[C@H](C)O)cc1,c1ccc(-c2ccon2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936260>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229646d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9226569d0>,[],0,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a71a0>,100628688,,,,,
F310,O=C(NC[C@H]1O[C@H](CCO)CC[C@@H]1O)Nc1ccccc1,O=C(NC[C@H]1O[C@H](CCO)CC[C@@H]1O)NC1=CC=CC=C1,CNP0533660.1,O=C(NC[C@H]1O[C@H](CCO)CC[C@@H]1O)Nc1ccccc1,O=C(NC[C@@H]1CCCCO1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229362d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964740>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656a40>,[],0,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a6c50>,125416367,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0101110.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936340>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229647b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656ab0>,[],0,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a71f0>,125416390,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,COC1=CC=C(C(=O)N[C@H]2CO[C@@H](CN3CCOCC3)[C@@H]2O)C=C1,CNP0016444.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229363b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964820>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656b20>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7240>,125416769,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,O=C(N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O)C1CCCCC1,CNP0228569.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936420>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964890>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656b90>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a72e0>,125416717,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,COCCNC(=O)N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0016510.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936490>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964900>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656c00>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7330>,125417663,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CS(=O)(=O)C1=CC=C(CN[C@H]2CO[C@@H](CN3CCOCC3)[C@@H]2O)C=C1,CNP0304308.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936500>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964970>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656c70>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7380>,125417941,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,O=C(N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O)N1CCOCC1,CNP0389653.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936570>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229649e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656ce0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a73d0>,125417679,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,O=S(=O)(N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O)C1=CC=CC=C1,CNP0016903.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229365e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964a50>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656d50>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7420>,125417424,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,O[C@@H]1[C@@H](NC2CCCC2)CO[C@H]1CN1CCOCC1,CNP0423278.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936650>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964ac0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656dc0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7470>,125417651,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CC(=O)N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0073436.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229366c0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964b30>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656e30>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a74c0>,125416922,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CCCNC(=O)N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0039934.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936730>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964ba0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656ea0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7510>,125417788,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,COC1=CC=CC(NC(=O)N[C@H]2CO[C@@H](CN3CCOCC3)[C@@H]2O)=C1,CNP0109182.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229367a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964c10>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656f10>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7560>,125417379,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CCCS(=O)(=O)N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0575502.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936810>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964c80>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656f80>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a75b0>,137953910,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CN1C=CN=C1CN[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0163073.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936880>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964cf0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922656ff0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7600>,125417898,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,COCC(=O)N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0088913.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229368f0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964d60>,<rdkit.Chem.rdchem.Mol object at 0x7bc922657060>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7650>,125416688,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,O=C(NC1CCC1)N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0279432.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936960>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964dd0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9226570d0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a76a0>,125416984,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,O=C(NC1=CC=CN=C1)N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0129974.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229369d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964e40>,<rdkit.Chem.rdchem.Mol object at 0x7bc922657140>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a76f0>,125417434,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,OC1=CC=CC=C1CN[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0111237.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936a40>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964eb0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9226571b0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7740>,125417950,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CS(=O)(=O)N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0016939.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936ab0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964f20>,<rdkit.Chem.rdchem.Mol object at 0x7bc922657220>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7790>,125416760,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,O=C(N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O)C1=CC=CC=C1,CNP0199871.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936b20>,<rdkit.Chem.rdchem.Mol object at 0x7bc922964f90>,<rdkit.Chem.rdchem.Mol object at 0x7bc922657290>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a77e0>,125416772,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,O=C(N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O)C1CCOCC1,CNP0016894.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936b90>,<rdkit.Chem.rdchem.Mol object at 0x7bc922965000>,<rdkit.Chem.rdchem.Mol object at 0x7bc922657300>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7830>,125416705,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CC(C)NC(=O)N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0208236.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936c00>,<rdkit.Chem.rdchem.Mol object at 0x7bc922965070>,<rdkit.Chem.rdchem.Mol object at 0x7bc922657370>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7880>,125418035,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,O=C(NCC1=CC=CC=C1)N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0108956.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936c70>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229650e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9226573e0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a78d0>,125416821,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CCCCCC(=O)N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0352621.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936ce0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922965150>,<rdkit.Chem.rdchem.Mol object at 0x7bc922657450>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7920>,125416767,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,O[C@@H]1[C@@H](NC2CC3=CC=CC=C3C2)CO[C@H]1CN1CCOCC1,CNP0279892.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936d50>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229651c0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9226574c0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7970>,125417400,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,O=S(=O)(N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O)C1=CC=CS1,CNP0040831.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936dc0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922965230>,<rdkit.Chem.rdchem.Mol object at 0x7bc922657530>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a79c0>,125417727,,,,,
F312,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CC(C)(C)CC(=O)N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,CNP0016520.1,N[C@H]1CO[C@@H](CN2CCOCC2)[C@@H]1O,C1CO[C@@H](CN2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7bc922936e30>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229652a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9226575a0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a7a10>,125417763,,,,,
